COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
26063,48755,PIGEON,MI,0.113557946,0.079307859,0.054123711,0.110273239
26063,48767,UNIONVILLE,MI,0.000862594,0.002162942,0.000000000,0.000930969
26063,48726,CASS CITY,MI,0.003907043,0.002883922,0.000000000,0.003770423
26063,48413,BAD AXE,MI,0.176273594,0.405191060,0.445876289,0.195922357
26063,48731,ELKTON,MI,0.043992287,0.023792358,0.043814433,0.042684914
26063,48759,SEBEWAING,MI,0.091587173,0.116798846,0.092783505,0.093236513
26065,48895,WILLIAMSTON,MI,0.035597024,0.032315978,0.018999008,0.034584906
26065,48840,HASLETT,MI,0.045382056,0.021918013,0.045087197,0.043396226
26065,48909,LANSING,MI,0.006011012,0.025284261,0.000283567,0.007377358
26065,48823,EAST LANSING,MI,0.162369479,0.143551765,0.215227563,0.163132075
26065,48917,LANSING,MI,0.019656658,0.031044285,0.020275060,0.020641509
26065,48825,EAST LANSING,MI,0.000259780,0.003815081,0.003828158,0.000716981
26065,48827,EATON RAPIDS,MI,0.005181160,0.000299222,0.000283567,0.004553459
26065,48910,LANSING,MI,0.127118828,0.101436266,0.127038140,0.124955975
26065,48906,LANSING,MI,0.059756529,0.066651706,0.068906848,0.060742138
26065,48824,EAST LANSING,MI,0.000021648,0.040320168,0.012476960,0.003962264
26065,48805,OKEMOS,MI,0.006379033,0.012268103,0.000283567,0.006603774
26065,48901,LANSING,MI,0.008082033,0.023937762,0.000283567,0.009069182
26065,49264,ONONDAGA,MI,0.004206987,0.000673250,0.000850702,0.003761006
26065,48956,LANSING,MI,0.000000000,0.000000000,0.000141784,0.000006289
26065,48915,LANSING,MI,0.031469415,0.010323160,0.019140791,0.029144654
26065,49251,LESLIE,MI,0.018076332,0.006956912,0.007514533,0.016672956
26065,48826,EAST LANSING,MI,0.009287121,0.027004788,0.000283567,0.010377358
26065,48924,LANSING,MI,0.000000000,0.000000000,0.000141784,0.000006289
26065,48842,HOLT,MI,0.078973005,0.047501496,0.070324685,0.075943396
26065,48892,WEBBERVILLE,MI,0.012519934,0.004563136,0.001701404,0.011371069
26065,48912,LANSING,MI,0.073813493,0.093806104,0.090032610,0.076213836
26065,48933,LANSING,MI,0.017780472,0.068447038,0.059265561,0.023880503
26065,48872,PERRY,MI,0.001428788,0.000074806,0.000000000,0.001251572
26065,48819,DANSVILLE,MI,0.008017088,0.001720527,0.000000000,0.007132075
26065,48864,OKEMOS,MI,0.074708289,0.102558348,0.082943428,0.077415094
26065,48854,MASON,MI,0.062715130,0.050493716,0.038423366,0.060610063
26065,48911,LANSING,MI,0.114548380,0.077124476,0.110165887,0.111207547
26065,49285,STOCKBRIDGE,MI,0.015767180,0.005909635,0.006096696,0.014509434
26065,48821,DIMONDALE,MI,0.000873148,0.000000000,0.000000000,0.000761006
26067,48849,LAKE ODESSA,MI,0.076947994,0.095690748,0.049586777,0.077382541
26067,48815,CLARKSVILLE,MI,0.040057585,0.027883397,0.006611570,0.038741324
26067,49331,LOWELL,MI,0.036278568,0.006970849,0.000000000,0.034002936
26067,48873,PEWAMO,MI,0.020478676,0.024714829,0.016528926,0.020621997
26067,48837,GRAND LEDGE,MI,0.003491092,0.000000000,0.000000000,0.003236786
26067,48875,PORTLAND,MI,0.165988843,0.160329531,0.104132231,0.164442072
26067,49302,ALTO,MI,0.000323916,0.000633714,0.000000000,0.000333689
26067,48861,MULLIKEN,MI,0.001979485,0.000000000,0.000000000,0.001835291
26067,48860,MUIR,MI,0.024977506,0.005703422,0.026446281,0.023992258
26067,48870,PALO,MI,0.003347130,0.000000000,0.000000000,0.003103310
26067,48894,WESTPHALIA,MI,0.002699298,0.003168568,0.000000000,0.002669514
26067,48838,GREENVILLE,MI,0.000647832,0.000000000,0.000000000,0.000600641
26067,49325,FREEPORT,MI,0.002627317,0.000633714,0.000000000,0.002469301
26067,48881,SARANAC,MI,0.091812129,0.034854246,0.059504132,0.088160705
26067,48865,ORLEANS,MI,0.033579269,0.017110266,0.014876033,0.032334490
26067,48834,FENWICK,MI,0.012164837,0.000633714,0.000000000,0.011312066
26067,48845,HUBBARDSTON,MI,0.012128846,0.005703422,0.003305785,0.011612387
26067,48851,LYONS,MI,0.038473997,0.008871990,0.000000000,0.036138548
26067,48890,SUNFIELD,MI,0.011121109,0.001267427,0.000000000,0.010377736
26067,48846,IONIA,MI,0.266330754,0.411913815,0.514049587,0.278997597
26067,48809,BELDING,MI,0.154543819,0.193916350,0.204958678,0.157634810
26069,48739,HALE,MI,0.131740899,0.092019544,0.024344569,0.126671762
26069,48761,SOUTH BRANCH,MI,0.026650673,0.004885993,0.001872659,0.024742071
26069,48750,OSCODA,MI,0.343746740,0.406351792,0.681647940,0.356037447
26069,48763,TAWAS CITY,MI,0.140033379,0.181596091,0.089887640,0.141192205
26069,48770,WHITTEMORE,MI,0.057265046,0.037459283,0.011235955,0.054929308
26069,48745,MIKADO,MI,0.000573694,0.000000000,0.000000000,0.000525411
26069,48765,TURNER,MI,0.010691561,0.002442997,0.000000000,0.009935040
26069,48743,LONG LAKE,MI,0.002607698,0.001628664,0.000000000,0.002483760
26069,48730,EAST TAWAS,MI,0.183894858,0.245928339,0.177902622,0.187380588
26069,48737,GLENNIE,MI,0.008136018,0.003257329,0.001872659,0.007690103
26069,48748,NATIONAL CITY,MI,0.085428184,0.024429967,0.000000000,0.079671379
26069,48766,TWINING,MI,0.001043079,0.000000000,0.000000000,0.000955292
26069,48738,GREENBUSH,MI,0.008188171,0.000000000,0.011235955,0.007785632
26071,49935,IRON RIVER,MI,0.525492241,0.594230769,0.585585586,0.530602410
26071,49915,CASPIAN,MI,0.049941322,0.003846154,0.009009009,0.046506024
26071,49902,ALPHA,MI,0.013169905,0.001923077,0.027027027,0.012650602
26071,49879,REPUBLIC,MI,0.000260790,0.001923077,0.000000000,0.000361446
26071,49903,AMASA,MI,0.017603338,0.000000000,0.027027027,0.016626506
26071,49920,CRYSTAL FALLS,MI,0.373973139,0.398076923,0.333333333,0.374939759
26071,49927,GAASTRA,MI,0.011344373,0.000000000,0.009009009,0.010602410
26071,49964,STAMBAUGH,MI,0.000000000,0.000000000,0.009009009,0.000120482
26071,49967,TROUT CREEK,MI,0.008214891,0.000000000,0.000000000,0.007590361
26073,48877,RIVERDALE,MI,0.002413172,0.000000000,0.000000000,0.002155702
26073,48893,WEIDMAN,MI,0.086538168,0.031570639,0.012354651,0.079951974
26073,48617,CLARE,MI,0.029202431,0.033938437,0.002906977,0.028542582
26073,48801,ALMA,MI,0.000122186,0.000000000,0.000000000,0.000109149
26073,48896,WINN,MI,0.000030546,0.000789266,0.000000000,0.000081862
26073,48804,MOUNT PLEASANT,MI,0.038580200,0.092738753,0.001453488,0.040931045
26073,48618,COLEMAN,MI,0.008247549,0.000394633,0.000000000,0.007394875
26073,48632,LAKE,MI,0.023978984,0.000000000,0.000000000,0.021420580
26073,49310,BLANCHARD,MI,0.024864832,0.014206788,0.002906977,0.023303408
26073,48622,FARWELL,MI,0.016189633,0.001973165,0.000000000,0.014598739
26073,48858,MOUNT PLEASANT,MI,0.657237988,0.751381215,0.931686047,0.674052446
26073,48878,ROSEBUSH,MI,0.022757125,0.013812155,0.006540698,0.021529730
26073,49340,REMUS,MI,0.012707334,0.001183899,0.001453488,0.011487980
26073,48891,VESTABURG,MI,0.000213825,0.000394633,0.000000000,0.000218299
26073,48859,MOUNT PLEASANT,MI,0.000000000,0.020520916,0.000000000,0.001418943
26073,49305,BARRYTON,MI,0.002382625,0.000394633,0.000000000,0.002155702
26073,48883,SHEPHERD,MI,0.070531814,0.034727703,0.040697674,0.066935902
26073,48880,SAINT LOUIS,MI,0.003146287,0.001973165,0.000000000,0.002947035
26073,48829,EDMORE,MI,0.000855301,0.000000000,0.000000000,0.000764046
26075,49261,NAPOLEON,MI,0.008817353,0.013645584,0.004834511,0.008999870
26075,49245,HOMER,MI,0.000299999,0.000000000,0.000000000,0.000271294
26075,49204,JACKSON,MI,0.022656423,0.082242301,0.000743771,0.025772892
26075,49230,BROOKLYN,MI,0.062738858,0.037986354,0.017850502,0.059731773
26075,49237,CONCORD,MI,0.017634706,0.008482390,0.009669022,0.016796612
26075,49234,CLARKLAKE,MI,0.019369481,0.010695187,0.004834511,0.018353602
26075,49264,ONONDAGA,MI,0.002765205,0.000184400,0.000743771,0.002536005
26075,49252,LITCHFIELD,MI,0.000495650,0.000184400,0.000743771,0.000483610
26075,49254,MICHIGAN CENTER,MI,0.020373824,0.032454361,0.021569357,0.021184491
26075,49277,RIVES JUNCTION,MI,0.018065139,0.004056795,0.002231313,0.016666863
26075,49251,LESLIE,MI,0.001826079,0.000000000,0.000000000,0.001651352
26075,49201,JACKSON,MI,0.258324964,0.259266089,0.351059874,0.261326508
26075,49240,GRASS LAKE,MI,0.059438872,0.035957957,0.029007066,0.056971656
26075,49283,SPRING ARBOR,MI,0.024560763,0.021759174,0.024172555,0.024369242
26075,49285,STOCKBRIDGE,MI,0.002713032,0.001659598,0.000743771,0.002583187
26075,49263,NORVELL,MI,0.000482607,0.000000000,0.000743771,0.000460020
26075,49224,ALBION,MI,0.011426037,0.004978794,0.002603198,0.010733790
26075,49269,PARMA,MI,0.035086804,0.009773188,0.009297136,0.032649595
26075,49259,MUNITH,MI,0.017334707,0.004794394,0.003718855,0.016100685
26075,48158,MANCHESTER,MI,0.000430433,0.000000000,0.000000000,0.000389247
26075,49246,HORTON,MI,0.020112956,0.007560391,0.004090740,0.018801826
26075,49203,JACKSON,MI,0.219781653,0.198782961,0.288211231,0.220608877
26075,48118,CHELSEA,MI,0.000221738,0.000184400,0.000000000,0.000212317
26075,49249,JEROME,MI,0.002295642,0.000000000,0.000000000,0.002075986
26075,49233,CEMENT CITY,MI,0.002582597,0.000921999,0.000000000,0.002394461
26075,49284,SPRINGPORT,MI,0.011595602,0.008666790,0.004834511,0.011193810
26075,49250,JONESVILLE,MI,0.001030430,0.000553199,0.000000000,0.000967221
26075,48827,EATON RAPIDS,MI,0.000430433,0.000184400,0.000000000,0.000401043
26075,49202,JACKSON,MI,0.126038582,0.242301309,0.213090368,0.136236568
26075,49272,PLEASANT LAKE,MI,0.016147756,0.004794394,0.003346969,0.015015511
26075,49241,HANOVER,MI,0.014921674,0.007929190,0.001859427,0.014060086
26077,49004,KALAMAZOO,MI,0.062480160,0.026995869,0.033878352,0.058485888
26077,49034,CLIMAX,MI,0.007378388,0.001441061,0.001177240,0.006636552
26077,49083,RICHLAND,MI,0.032393679,0.035065808,0.016088947,0.031735896
26077,49081,PORTAGE,MI,0.009569452,0.032471899,0.000261609,0.010705431
26077,49087,SCHOOLCRAFT,MI,0.023970084,0.023056970,0.006671027,0.023007166
26077,49002,PORTAGE,MI,0.076106565,0.120088385,0.065402224,0.078660463
26077,49077,OSHTEMO,MI,0.002523982,0.013065616,0.000261609,0.003151853
26077,49006,KALAMAZOO,MI,0.095199015,0.044768950,0.132112492,0.093550250
26077,49019,KALAMAZOO,MI,0.009941081,0.021423768,0.000261609,0.010250314
26077,49005,KALAMAZOO,MI,0.006619645,0.012104909,0.000261609,0.006677309
26077,49041,COMSTOCK,MI,0.004072437,0.005283889,0.000130804,0.003953401
26077,49015,BATTLE CREEK,MI,0.000038711,0.000000000,0.000000000,0.000033964
26077,49072,MENDON,MI,0.000170330,0.000000000,0.000000000,0.000149441
26077,49011,ATHENS,MI,0.000007742,0.000000000,0.000000000,0.000006793
26077,49097,VICKSBURG,MI,0.038912675,0.022480546,0.017266187,0.036626702
26077,49009,KALAMAZOO,MI,0.169060320,0.120472668,0.172923479,0.165825493
26077,49024,PORTAGE,MI,0.107036954,0.089537900,0.090778286,0.104955337
26077,49008,KALAMAZOO,MI,0.060443942,0.067057354,0.079790713,0.061916245
26077,49074,NAZARETH,MI,0.000000000,0.000096071,0.000000000,0.000006793
26077,49007,KALAMAZOO,MI,0.045965888,0.119031607,0.119686069,0.054960432
26077,49012,AUGUSTA,MI,0.012441836,0.005091748,0.002092871,0.011384709
26077,49052,FULTON,MI,0.002314940,0.001537131,0.000000000,0.002139728
26077,49003,KALAMAZOO,MI,0.006642872,0.015563455,0.000261609,0.006942227
26077,49060,HICKORY CORNERS,MI,0.002996260,0.001152848,0.000261609,0.002723907
26077,49065,LAWTON,MI,0.000209041,0.000000000,0.000130804,0.000190198
26077,49080,PLAINWELL,MI,0.004877633,0.000192141,0.000261609,0.004306626
26077,49001,KALAMAZOO,MI,0.077825350,0.108944183,0.128188358,0.082641035
26077,49053,GALESBURG,MI,0.027771541,0.020463061,0.014519294,0.026566586
26077,49071,MATTAWAN,MI,0.007293223,0.000192141,0.000261609,0.006425976
26077,49088,SCOTTS,MI,0.012434094,0.001537131,0.000130804,0.011024692
26077,49078,OTSEGO,MI,0.001416836,0.000000000,0.000000000,0.001243080
26077,49048,KALAMAZOO,MI,0.091885321,0.090690748,0.116939176,0.093101926
26077,49037,BATTLE CREEK,MI,0.000000000,0.000192141,0.000000000,0.000013586
26079,49738,GRAYLING,MI,0.013915972,0.013404826,0.000000000,0.013797803
26079,49676,RAPID CITY,MI,0.131714235,0.093833780,0.023255814,0.129716379
26079,49680,SOUTH BOARDMAN,MI,0.098475448,0.064343164,0.046511628,0.097010476
26079,49646,KALKASKA,MI,0.489984045,0.737265416,0.883720930,0.500723959
26079,49690,WILLIAMSBURG,MI,0.016840986,0.010723861,0.011627907,0.016608466
26079,49633,FIFE LAKE,MI,0.134905159,0.032171582,0.034883721,0.130908781
26079,49612,ALDEN,MI,0.020563730,0.000000000,0.000000000,0.019759816
26079,49659,MANCELONA,MI,0.093600425,0.048257373,0.000000000,0.091474321
26081,49318,CASNOVIA,MI,0.000298816,0.000176716,0.000000000,0.000275438
26081,49514,GRAND RAPIDS,MI,0.002593174,0.006997950,0.000137268,0.002859170
26081,49468,GRANDVILLE,MI,0.000920491,0.006397116,0.000137268,0.001350247
26081,49515,GRAND RAPIDS,MI,0.004358593,0.008058246,0.000137268,0.004487849
26081,49315,BYRON CENTER,MI,0.036939849,0.039018873,0.024433768,0.036570433
26081,49319,CEDAR SPRINGS,MI,0.024623131,0.011981339,0.007206589,0.022792526
26081,49345,SPARTA,MI,0.020628613,0.015727716,0.007137955,0.019624985
26081,49508,GRAND RAPIDS,MI,0.057571896,0.042588535,0.084557310,0.057479799
26081,49525,GRAND RAPIDS,MI,0.045615819,0.048455503,0.058613590,0.046423343
26081,49548,GRAND RAPIDS,MI,0.046783606,0.059199830,0.032532601,0.047213731
26081,49560,GRAND RAPIDS,MI,0.000000000,0.000035343,0.000000000,0.000002994
26081,49317,CANNONSBURG,MI,0.000000000,0.000035343,0.000000000,0.000002994
26081,49343,SAND LAKE,MI,0.005303127,0.001590443,0.000892244,0.004796221
26081,49507,GRAND RAPIDS,MI,0.046522571,0.036756910,0.028483185,0.044908432
26081,49509,WYOMING,MI,0.041222879,0.037039655,0.040082361,0.040818771
26081,49519,WYOMING,MI,0.041353396,0.027461653,0.069800961,0.041417550
26081,49351,ROCKFORD,MI,0.000000000,0.000035343,0.000274537,0.000014969
26081,49347,TRUFANT,MI,0.000058389,0.000035343,0.000000000,0.000053890
26081,49516,GRAND RAPIDS,MI,0.003122113,0.008659080,0.000137268,0.003460943
26081,49534,GRAND RAPIDS,MI,0.029857564,0.021453312,0.050034317,0.030025777
26081,49588,GRAND RAPIDS,MI,0.000645717,0.004170496,0.000137268,0.000922120
26081,48838,GREENVILLE,MI,0.004612758,0.000918923,0.000754976,0.004131576
26081,49321,COMSTOCK PARK,MI,0.026495025,0.025447091,0.033081675,0.026693572
26081,49306,BELMONT,MI,0.016132633,0.008941825,0.002676733,0.014936544
26081,49330,KENT CITY,MI,0.007071980,0.003216230,0.002608099,0.006550643
26081,49503,GRAND RAPIDS,MI,0.069696272,0.113805047,0.124227865,0.075811421
26081,49504,GRAND RAPIDS,MI,0.065914703,0.042906623,0.050034317,0.063272986
26081,49544,GRAND RAPIDS,MI,0.013972227,0.024351453,0.037680165,0.015885609
26081,49323,DORR,MI,0.000024043,0.000000000,0.000000000,0.000020957
26081,49333,MIDDLEVILLE,MI,0.000195776,0.000000000,0.000000000,0.000170652
26081,48815,CLARKSVILLE,MI,0.000048085,0.000035343,0.000000000,0.000044908
26081,49418,GRANDVILLE,MI,0.041975071,0.050682123,0.048867536,0.043013296
26081,49512,GRAND RAPIDS,MI,0.032498824,0.079981622,0.079409746,0.038567361
26081,49501,GRAND RAPIDS,MI,0.005206956,0.015232912,0.000205903,0.005838096
26081,49546,GRAND RAPIDS,MI,0.048068171,0.083303881,0.070967742,0.052051866
26081,49327,GRANT,MI,0.000027477,0.000000000,0.000000000,0.000023951
26081,49435,MARNE,MI,0.000085867,0.000000000,0.000000000,0.000074847
26081,49325,FREEPORT,MI,0.000302251,0.000000000,0.000274537,0.000275438
26081,49302,ALTO,MI,0.011451181,0.002474023,0.001166781,0.010242116
26081,49301,ADA,MI,0.028284487,0.025553121,0.009951956,0.027253430
26081,49510,GRAND RAPIDS,MI,0.001487211,0.003498975,0.000137268,0.001598740
26081,49316,CALEDONIA,MI,0.032004232,0.025729837,0.018462594,0.030882032
26081,49326,GOWEN,MI,0.005505772,0.000600834,0.000480439,0.004871068
26081,49331,LOWELL,MI,0.023314523,0.015020852,0.010501030,0.022053034
26081,49505,GRAND RAPIDS,MI,0.050262924,0.028203859,0.056760467,0.048677746
26081,49506,GRAND RAPIDS,MI,0.045330741,0.031632148,0.023472889,0.043216881
26081,49518,GRAND RAPIDS,MI,0.001782592,0.006467802,0.000137268,0.002107702
26081,49303,BAILEY,MI,0.000003435,0.000000000,0.000000000,0.000002994
26081,49341,ROCKFORD,MI,0.056641101,0.035449212,0.022992450,0.053378162
26081,49403,CONKLIN,MI,0.000120213,0.000070686,0.000000000,0.000110774
26081,48809,BELDING,MI,0.002867947,0.000494805,0.000411805,0.002559781
26081,49348,WAYLAND,MI,0.000195776,0.000106030,0.000000000,0.000179634
26083,49918,COPPER HARBOR,MI,0.067047817,0.348837209,0.615384615,0.082550667
26083,49901,AHMEEK,MI,0.103430353,0.116279070,0.153846154,0.104300544
26083,49917,COPPER CITY,MI,0.002598753,0.000000000,0.000000000,0.002471577
26083,49805,ALLOUEZ,MI,0.125259875,0.093023256,0.076923077,0.123578843
26083,49945,LAKE LINDEN,MI,0.062370062,0.023255814,0.000000000,0.060306476
26083,49913,CALUMET,MI,0.054573805,0.011627907,0.000000000,0.052397430
26083,49950,MOHAWK,MI,0.584719335,0.406976744,0.153846154,0.574394464
26085,49688,TUSTIN,MI,0.008251900,0.007490637,0.000000000,0.008142812
26085,49644,IRONS,MI,0.215309446,0.161048689,0.039215686,0.211921913
26085,49677,REED CITY,MI,0.047665581,0.026217228,0.000000000,0.046560184
26085,49623,CHASE,MI,0.075787188,0.044943820,0.029411765,0.074433657
26085,49601,CADILLAC,MI,0.001845820,0.000000000,0.000000000,0.001774716
26085,49402,BRANCH,MI,0.036264929,0.029962547,0.000000000,0.035703101
26085,49656,LUTHER,MI,0.124972856,0.056179775,0.009803922,0.121829001
26085,49655,LEROY,MI,0.006406080,0.000000000,0.000000000,0.006159307
26085,49304,BALDWIN,MI,0.400651466,0.636704120,0.705882353,0.410481261
26085,49642,IDLEWILD,MI,0.076872964,0.037453184,0.215686275,0.077252323
26085,49309,BITELY,MI,0.005971770,0.000000000,0.000000000,0.005741727
26087,48438,GOODRICH,MI,0.010202554,0.000420168,0.000000000,0.009437219
26087,48462,ORTONVILLE,MI,0.005363201,0.001260504,0.001023541,0.005040856
26087,48416,BROWN CITY,MI,0.017162243,0.008823529,0.008188332,0.016503625
26087,48446,LAPEER,MI,0.364747555,0.557563025,0.616171955,0.380964438
26087,48002,ALLENTON,MI,0.000024945,0.000000000,0.000000000,0.000023018
26087,48727,CLIFFORD,MI,0.008705847,0.004201681,0.000000000,0.008263321
26087,48463,OTISVILLE,MI,0.000199561,0.000000000,0.000000000,0.000184141
26087,48435,FOSTORIA,MI,0.010227500,0.002521008,0.000000000,0.009575325
26087,48003,ALMONT,MI,0.070993814,0.064285714,0.045035824,0.070042583
26087,48428,DRYDEN,MI,0.053083217,0.023109244,0.018423746,0.050661756
26087,48744,MAYVILLE,MI,0.004964079,0.001680672,0.000000000,0.004672575
26087,48421,COLUMBIAVILLE,MI,0.071492716,0.023949580,0.020470829,0.067740822
26087,48014,CAPAC,MI,0.000798244,0.000000000,0.000000000,0.000736563
26087,48464,OTTER LAKE,MI,0.019706645,0.002521008,0.005117707,0.018437104
26087,48453,MARLETTE,MI,0.004515067,0.006722689,0.004094166,0.004626539
26087,48412,ATTICA,MI,0.061664338,0.017647059,0.017400205,0.058257567
26087,48371,OXFORD,MI,0.006560567,0.000840336,0.000000000,0.006099666
26087,48455,METAMORA,MI,0.091822989,0.054621849,0.037871034,0.088571757
26087,48461,NORTH BRANCH,MI,0.084763520,0.054201681,0.048106448,0.082264933
26087,48423,DAVISON,MI,0.001347037,0.000000000,0.000000000,0.001242951
26087,48760,SILVERWOOD,MI,0.006261225,0.000840336,0.000000000,0.005823455
26087,48440,HADLEY,MI,0.004390341,0.000420168,0.000000000,0.004074117
26087,48444,IMLAY CITY,MI,0.101002794,0.174369748,0.178096213,0.106755668
26089,49636,GLEN ARBOR,MI,0.035902706,0.027298851,0.003472222,0.034918801
26089,49630,EMPIRE,MI,0.074546077,0.077586207,0.072916667,0.074651775
26089,49682,SUTTONS BAY,MI,0.168893457,0.172413793,0.434027778,0.173952115
26089,49650,LAKE ANN,MI,0.000068517,0.000000000,0.000000000,0.000064189
26089,49654,LELAND,MI,0.030147311,0.027298851,0.013888889,0.029719494
26089,49653,LAKE LEELANAU,MI,0.090099349,0.089080460,0.062500000,0.089543616
26089,49640,HONOR,MI,0.000137033,0.000000000,0.000000000,0.000128378
26089,49621,CEDAR,MI,0.129907503,0.051724138,0.010416667,0.124205661
