geography_id,geography_type,geography_desc,provider
16047,County,"Gooding County, ID",131425
16047,County,"Gooding County, ID",460677
16049,County,"Idaho County, ID",130077
16049,County,"Idaho County, ID",130403
16049,County,"Idaho County, ID",131425
16049,County,"Idaho County, ID",410192
16051,County,"Jefferson County, ID",130077
16051,County,"Jefferson County, ID",130403
16051,County,"Jefferson County, ID",131425
16051,County,"Jefferson County, ID",460677
16053,County,"Jerome County, ID",130077
16053,County,"Jerome County, ID",130403
16053,County,"Jerome County, ID",131425
16053,County,"Jerome County, ID",460677
16055,County,"Kootenai County, ID",130077
16055,County,"Kootenai County, ID",130403
16055,County,"Kootenai County, ID",131425
16055,County,"Kootenai County, ID",410192
16055,County,"Kootenai County, ID",460677
16057,County,"Latah County, ID",130077
16057,County,"Latah County, ID",130403
16057,County,"Latah County, ID",131425
16057,County,"Latah County, ID",410192
16059,County,"Lemhi County, ID",130077
16059,County,"Lemhi County, ID",130378
16059,County,"Lemhi County, ID",130403
16059,County,"Lemhi County, ID",131425
16061,County,"Lewis County, ID",130077
16061,County,"Lewis County, ID",130403
16061,County,"Lewis County, ID",131425
16061,County,"Lewis County, ID",410192
16063,County,"Lincoln County, ID",130077
16063,County,"Lincoln County, ID",130403
16063,County,"Lincoln County, ID",131425
16063,County,"Lincoln County, ID",460677
16065,County,"Madison County, ID",130077
16065,County,"Madison County, ID",130403
16065,County,"Madison County, ID",131425
16065,County,"Madison County, ID",460677
16067,County,"Minidoka County, ID",130077
16067,County,"Minidoka County, ID",130403
16067,County,"Minidoka County, ID",131425
16067,County,"Minidoka County, ID",460677
16069,County,"Nez Perce County, ID",130077
16069,County,"Nez Perce County, ID",130403
16069,County,"Nez Perce County, ID",131425
16069,County,"Nez Perce County, ID",410192
16069,County,"Nez Perce County, ID",460677
16071,County,"Oneida County, ID",130077
16071,County,"Oneida County, ID",130403
16071,County,"Oneida County, ID",131425
16073,County,"Owyhee County, ID",130077
16073,County,"Owyhee County, ID",130403
16073,County,"Owyhee County, ID",131425
16073,County,"Owyhee County, ID",460677
16075,County,"Payette County, ID",130077
16075,County,"Payette County, ID",130403
16075,County,"Payette County, ID",131310
16075,County,"Payette County, ID",131425
16075,County,"Payette County, ID",460677
16077,County,"Power County, ID",130077
16077,County,"Power County, ID",130403
16077,County,"Power County, ID",131425
16077,County,"Power County, ID",460677
16079,County,"Shoshone County, ID",130077
16079,County,"Shoshone County, ID",130403
16079,County,"Shoshone County, ID",131425
16079,County,"Shoshone County, ID",410192
16081,County,"Teton County, ID",130077
16081,County,"Teton County, ID",130403
16081,County,"Teton County, ID",131425
16083,County,"Twin Falls County, ID",130077
16083,County,"Twin Falls County, ID",130403
16083,County,"Twin Falls County, ID",131425
16083,County,"Twin Falls County, ID",460677
16085,County,"Valley County, ID",130077
16085,County,"Valley County, ID",130403
16085,County,"Valley County, ID",131425
16087,County,"Washington County, ID",130077
16087,County,"Washington County, ID",130403
16087,County,"Washington County, ID",130431
16087,County,"Washington County, ID",131425
17001,County,"Adams County, IL",130077
17001,County,"Adams County, IL",130403
17001,County,"Adams County, IL",131310
17001,County,"Adams County, IL",131425
17003,County,"Alexander County, IL",130077
17003,County,"Alexander County, IL",130403
17003,County,"Alexander County, IL",131425
17003,County,"Alexander County, IL",460677
17005,County,"Bond County, IL",130077
17005,County,"Bond County, IL",130403
17005,County,"Bond County, IL",131425
17007,County,"Boone County, IL",130077
17007,County,"Boone County, IL",130403
17007,County,"Boone County, IL",131310
17007,County,"Boone County, IL",131425
17007,County,"Boone County, IL",460677
17009,County,"Brown County, IL",130077
17009,County,"Brown County, IL",130403
17009,County,"Brown County, IL",131310
17009,County,"Brown County, IL",131425
17011,County,"Bureau County, IL",130077
17011,County,"Bureau County, IL",130403
17011,County,"Bureau County, IL",131310
17011,County,"Bureau County, IL",131425
17013,County,"Calhoun County, IL",130077
17013,County,"Calhoun County, IL",130403
17013,County,"Calhoun County, IL",131310
17013,County,"Calhoun County, IL",131425
17013,County,"Calhoun County, IL",460677
17015,County,"Carroll County, IL",130077
17015,County,"Carroll County, IL",130403
17015,County,"Carroll County, IL",131310
17015,County,"Carroll County, IL",131425
17017,County,"Cass County, IL",130077
17017,County,"Cass County, IL",130403
17017,County,"Cass County, IL",131310
17017,County,"Cass County, IL",131425
17019,County,"Champaign County, IL",130077
17019,County,"Champaign County, IL",130403
17019,County,"Champaign County, IL",131425
17019,County,"Champaign County, IL",460677
17021,County,"Christian County, IL",130077
17021,County,"Christian County, IL",130403
